filepath,sample_rate,datatype,frequency
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0211.sigmf-meta,25000000.0,cf32_le,2466347656.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0212.sigmf-meta,25000000.0,cf32_le,2462636718.75
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0213.sigmf-meta,25000000.0,cf32_le,2467714843.75
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0214.sigmf-meta,25000000.0,cf32_le,2472207031.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0215.sigmf-meta,25000000.0,cf32_le,2466445312.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0216.sigmf-meta,25000000.0,cf32_le,2470351562.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0217.sigmf-meta,25000000.0,cf32_le,2467617187.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0218.sigmf-meta,25000000.0,cf32_le,2460058593.75
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0219.sigmf-meta,25000000.0,cf32_le,2467910156.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0220.sigmf-meta,25000000.0,cf32_le,2460253906.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0221.sigmf-meta,25000000.0,cf32_le,2466445312.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0222.sigmf-meta,25000000.0,cf32_le,2460742187.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0223.sigmf-meta,25000000.0,cf32_le,2459960937.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0224.sigmf-meta,25000000.0,cf32_le,2467128906.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0225.sigmf-meta,25000000.0,cf32_le,2467617187.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0226.sigmf-meta,25000000.0,cf32_le,2459960937.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0227.sigmf-meta,25000000.0,cf32_le,2466445312.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0228.sigmf-meta,25000000.0,cf32_le,2459960937.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0229.sigmf-meta,25000000.0,cf32_le,2469765625.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0230.sigmf-meta,25000000.0,cf32_le,2471035156.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0231.sigmf-meta,25000000.0,cf32_le,2460742187.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0232.sigmf-meta,25000000.0,cf32_le,2466445312.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0233.sigmf-meta,25000000.0,cf32_le,2463125000.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0234.sigmf-meta,25000000.0,cf32_le,2460742187.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0235.sigmf-meta,25000000.0,cf32_le,2462636718.75
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0236.sigmf-meta,25000000.0,cf32_le,2467519531.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0237.sigmf-meta,25000000.0,cf32_le,2462343750.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0238.sigmf-meta,25000000.0,cf32_le,2466445312.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0239.sigmf-meta,25000000.0,cf32_le,2460058593.75
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0240.sigmf-meta,25000000.0,cf32_le,2462832031.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0241.sigmf-meta,25000000.0,cf32_le,2464003906.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0242.sigmf-meta,25000000.0,cf32_le,2461328125.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0243.sigmf-meta,25000000.0,cf32_le,2471523437.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0244.sigmf-meta,25000000.0,cf32_le,2463417968.75
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0245.sigmf-meta,25000000.0,cf32_le,2462441406.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0246.sigmf-meta,25000000.0,cf32_le,2468593750.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0247.sigmf-meta,25000000.0,cf32_le,2468203125.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0248.sigmf-meta,25000000.0,cf32_le,2460449218.75
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0249.sigmf-meta,25000000.0,cf32_le,2463125000.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0250.sigmf-meta,25000000.0,cf32_le,2460644531.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0251.sigmf-meta,25000000.0,cf32_le,2470351562.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0252.sigmf-meta,25000000.0,cf32_le,2466640625.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0253.sigmf-meta,25000000.0,cf32_le,2464687500.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0254.sigmf-meta,25000000.0,cf32_le,2462343750.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0255.sigmf-meta,25000000.0,cf32_le,2472304687.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0256.sigmf-meta,25000000.0,cf32_le,2460253906.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0257.sigmf-meta,25000000.0,cf32_le,2460937500.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0258.sigmf-meta,25000000.0,cf32_le,2460644531.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0259.sigmf-meta,25000000.0,cf32_le,2459960937.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0260.sigmf-meta,25000000.0,cf32_le,2462441406.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0261.sigmf-meta,25000000.0,cf32_le,2460156250.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0262.sigmf-meta,25000000.0,cf32_le,2463125000.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0263.sigmf-meta,25000000.0,cf32_le,2462636718.75
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0264.sigmf-meta,25000000.0,cf32_le,2468300781.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0265.sigmf-meta,25000000.0,cf32_le,2468984375.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0266.sigmf-meta,25000000.0,cf32_le,2459863281.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0267.sigmf-meta,25000000.0,cf32_le,2459863281.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0268.sigmf-meta,25000000.0,cf32_le,2460253906.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0269.sigmf-meta,25000000.0,cf32_le,2467128906.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0270.sigmf-meta,25000000.0,cf32_le,2468398437.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0271.sigmf-meta,25000000.0,cf32_le,2461328125.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0272.sigmf-meta,25000000.0,cf32_le,2459960937.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0273.sigmf-meta,25000000.0,cf32_le,2460644531.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0274.sigmf-meta,25000000.0,cf32_le,2469765625.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0275.sigmf-meta,25000000.0,cf32_le,2467128906.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0276.sigmf-meta,25000000.0,cf32_le,2459863281.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0277.sigmf-meta,25000000.0,cf32_le,2462832031.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0278.sigmf-meta,25000000.0,cf32_le,2462832031.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0279.sigmf-meta,25000000.0,cf32_le,2462441406.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0280.sigmf-meta,25000000.0,cf32_le,2463125000.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0281.sigmf-meta,25000000.0,cf32_le,2466445312.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0282.sigmf-meta,25000000.0,cf32_le,2461328125.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0283.sigmf-meta,25000000.0,cf32_le,2460937500.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0284.sigmf-meta,25000000.0,cf32_le,2466445312.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0285.sigmf-meta,25000000.0,cf32_le,2459960937.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0286.sigmf-meta,25000000.0,cf32_le,2462539062.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0287.sigmf-meta,25000000.0,cf32_le,2460156250.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0288.sigmf-meta,25000000.0,cf32_le,2470351562.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0289.sigmf-meta,25000000.0,cf32_le,2471523437.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0290.sigmf-meta,25000000.0,cf32_le,2460156250.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0291.sigmf-meta,25000000.0,cf32_le,2459960937.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0292.sigmf-meta,25000000.0,cf32_le,2463125000.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0293.sigmf-meta,25000000.0,cf32_le,2460937500.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0294.sigmf-meta,25000000.0,cf32_le,2459960937.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0295.sigmf-meta,25000000.0,cf32_le,2460937500.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0296.sigmf-meta,25000000.0,cf32_le,2470351562.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0297.sigmf-meta,25000000.0,cf32_le,2467128906.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0298.sigmf-meta,25000000.0,cf32_le,2459863281.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0299.sigmf-meta,25000000.0,cf32_le,2461621093.75
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0300.sigmf-meta,25000000.0,cf32_le,2472207031.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0301.sigmf-meta,25000000.0,cf32_le,2463515625.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0302.sigmf-meta,25000000.0,cf32_le,2463515625.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0303.sigmf-meta,25000000.0,cf32_le,2466347656.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0304.sigmf-meta,25000000.0,cf32_le,2462636718.75
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0305.sigmf-meta,25000000.0,cf32_le,2466933593.75
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0306.sigmf-meta,25000000.0,cf32_le,2464687500.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0307.sigmf-meta,25000000.0,cf32_le,2464687500.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0308.sigmf-meta,25000000.0,cf32_le,2460742187.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0309.sigmf-meta,25000000.0,cf32_le,2463125000.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0310.sigmf-meta,25000000.0,cf32_le,2468984375.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0311.sigmf-meta,25000000.0,cf32_le,2462441406.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0312.sigmf-meta,25000000.0,cf32_le,2460742187.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0313.sigmf-meta,25000000.0,cf32_le,2468789062.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0314.sigmf-meta,25000000.0,cf32_le,2467812500.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0315.sigmf-meta,25000000.0,cf32_le,2459863281.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0316.sigmf-meta,25000000.0,cf32_le,2462441406.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0317.sigmf-meta,25000000.0,cf32_le,2467812500.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0318.sigmf-meta,25000000.0,cf32_le,2467812500.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0319.sigmf-meta,25000000.0,cf32_le,2459960937.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0320.sigmf-meta,25000000.0,cf32_le,2467910156.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0321.sigmf-meta,25000000.0,cf32_le,2462636718.75
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0322.sigmf-meta,25000000.0,cf32_le,2468593750.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0323.sigmf-meta,25000000.0,cf32_le,2463125000.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0324.sigmf-meta,25000000.0,cf32_le,2461328125.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0325.sigmf-meta,25000000.0,cf32_le,2463125000.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0326.sigmf-meta,25000000.0,cf32_le,2469570312.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0327.sigmf-meta,25000000.0,cf32_le,2463515625.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0328.sigmf-meta,25000000.0,cf32_le,2460253906.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0329.sigmf-meta,25000000.0,cf32_le,2459863281.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0330.sigmf-meta,25000000.0,cf32_le,2462636718.75
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0331.sigmf-meta,25000000.0,cf32_le,2460058593.75
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0332.sigmf-meta,25000000.0,cf32_le,2467714843.75
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0333.sigmf-meta,25000000.0,cf32_le,2468300781.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0334.sigmf-meta,25000000.0,cf32_le,2460253906.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0335.sigmf-meta,25000000.0,cf32_le,2462343750.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0336.sigmf-meta,25000000.0,cf32_le,2460644531.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0337.sigmf-meta,25000000.0,cf32_le,2460742187.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0338.sigmf-meta,25000000.0,cf32_le,2471523437.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0339.sigmf-meta,25000000.0,cf32_le,2466445312.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0340.sigmf-meta,25000000.0,cf32_le,2468300781.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0341.sigmf-meta,25000000.0,cf32_le,2459960937.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0342.sigmf-meta,25000000.0,cf32_le,2470351562.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0343.sigmf-meta,25000000.0,cf32_le,2464003906.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0344.sigmf-meta,25000000.0,cf32_le,2468789062.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0345.sigmf-meta,25000000.0,cf32_le,2468789062.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0346.sigmf-meta,25000000.0,cf32_le,2463515625.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0347.sigmf-meta,25000000.0,cf32_le,2468593750.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0348.sigmf-meta,25000000.0,cf32_le,2459863281.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0349.sigmf-meta,25000000.0,cf32_le,2470351562.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0350.sigmf-meta,25000000.0,cf32_le,2459863281.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0351.sigmf-meta,25000000.0,cf32_le,2460253906.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0352.sigmf-meta,25000000.0,cf32_le,2460253906.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0353.sigmf-meta,25000000.0,cf32_le,2463222656.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0354.sigmf-meta,25000000.0,cf32_le,2459960937.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0355.sigmf-meta,25000000.0,cf32_le,2466445312.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0356.sigmf-meta,25000000.0,cf32_le,2467617187.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0357.sigmf-meta,25000000.0,cf32_le,2459863281.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0358.sigmf-meta,25000000.0,cf32_le,2468789062.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0359.sigmf-meta,25000000.0,cf32_le,2463808593.75
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0360.sigmf-meta,25000000.0,cf32_le,2462539062.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0361.sigmf-meta,25000000.0,cf32_le,2463515625.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0362.sigmf-meta,25000000.0,cf32_le,2463417968.75
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0363.sigmf-meta,25000000.0,cf32_le,2463710937.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0364.sigmf-meta,25000000.0,cf32_le,2466054687.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0365.sigmf-meta,25000000.0,cf32_le,2462539062.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0366.sigmf-meta,25000000.0,cf32_le,2460351562.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0367.sigmf-meta,25000000.0,cf32_le,2463222656.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0368.sigmf-meta,25000000.0,cf32_le,2472011718.75
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0369.sigmf-meta,25000000.0,cf32_le,2462343750.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0370.sigmf-meta,25000000.0,cf32_le,2471035156.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0371.sigmf-meta,25000000.0,cf32_le,2460937500.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0372.sigmf-meta,25000000.0,cf32_le,2468593750.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0373.sigmf-meta,25000000.0,cf32_le,2468300781.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0374.sigmf-meta,25000000.0,cf32_le,2462636718.75
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0375.sigmf-meta,25000000.0,cf32_le,2463613281.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0376.sigmf-meta,25000000.0,cf32_le,2459960937.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0377.sigmf-meta,25000000.0,cf32_le,2462636718.75
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0378.sigmf-meta,25000000.0,cf32_le,2468593750.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0379.sigmf-meta,25000000.0,cf32_le,2462636718.75
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0380.sigmf-meta,25000000.0,cf32_le,2463808593.75
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0381.sigmf-meta,25000000.0,cf32_le,2465078125.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0382.sigmf-meta,25000000.0,cf32_le,2460742187.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0383.sigmf-meta,25000000.0,cf32_le,2467128906.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0384.sigmf-meta,25000000.0,cf32_le,2460156250.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0385.sigmf-meta,25000000.0,cf32_le,2463515625.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0386.sigmf-meta,25000000.0,cf32_le,2471523437.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0387.sigmf-meta,25000000.0,cf32_le,2471816406.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0388.sigmf-meta,25000000.0,cf32_le,2463320312.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0389.sigmf-meta,25000000.0,cf32_le,2466445312.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0390.sigmf-meta,25000000.0,cf32_le,2471035156.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0391.sigmf-meta,25000000.0,cf32_le,2461328125.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0392.sigmf-meta,25000000.0,cf32_le,2463808593.75
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0393.sigmf-meta,25000000.0,cf32_le,2459863281.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0394.sigmf-meta,25000000.0,cf32_le,2466542968.75
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0395.sigmf-meta,25000000.0,cf32_le,2467714843.75
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0396.sigmf-meta,25000000.0,cf32_le,2468300781.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0397.sigmf-meta,25000000.0,cf32_le,2468789062.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0398.sigmf-meta,25000000.0,cf32_le,2470351562.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0399.sigmf-meta,25000000.0,cf32_le,2460449218.75
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0400.sigmf-meta,25000000.0,cf32_le,2466054687.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0401.sigmf-meta,25000000.0,cf32_le,2466054687.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0402.sigmf-meta,25000000.0,cf32_le,2466054687.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0403.sigmf-meta,25000000.0,cf32_le,2460156250.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0404.sigmf-meta,25000000.0,cf32_le,2466054687.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0405.sigmf-meta,25000000.0,cf32_le,2462832031.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0406.sigmf-meta,25000000.0,cf32_le,2465957031.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0407.sigmf-meta,25000000.0,cf32_le,2466542968.75
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0408.sigmf-meta,25000000.0,cf32_le,2466445312.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0409.sigmf-meta,25000000.0,cf32_le,2466445312.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0410.sigmf-meta,25000000.0,cf32_le,2471816406.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0411.sigmf-meta,25000000.0,cf32_le,2468300781.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0412.sigmf-meta,25000000.0,cf32_le,2462441406.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0413.sigmf-meta,25000000.0,cf32_le,2463808593.75
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0414.sigmf-meta,25000000.0,cf32_le,2460449218.75
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0415.sigmf-meta,25000000.0,cf32_le,2460253906.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0416.sigmf-meta,25000000.0,cf32_le,2463515625.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0417.sigmf-meta,25000000.0,cf32_le,2463515625.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0418.sigmf-meta,25000000.0,cf32_le,2462441406.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0419.sigmf-meta,25000000.0,cf32_le,2467128906.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0420.sigmf-meta,25000000.0,cf32_le,2466445312.5
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0421.sigmf-meta,25000000.0,cf32_le,2467910156.25
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0422.sigmf-meta,25000000.0,cf32_le,2463515625.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0423.sigmf-meta,25000000.0,cf32_le,2463125000.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0424.sigmf-meta,25000000.0,cf32_le,2462343750.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0425.sigmf-meta,25000000.0,cf32_le,2464687500.0
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0426.sigmf-meta,25000000.0,cf32_le,2470839843.75
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0427.sigmf-meta,25000000.0,cf32_le,2459667968.75
sep_val\EMISignal1\CommSignal2_vs_EMISignal1_sep_val_0428.sigmf-meta,25000000.0,cf32_le,2459960937.5
